PassengerId,Survived,Pclass,Name,Sex,Age,SibSp,Parch,Ticket,Fare,Cabin,Embarked,Title
816,0,1,"Fry, Mr. Richard",0,32.37,0,0,112058,0.0,B102,S,Mr
817,0,3,"Heininen, Miss. Wendla Maria",1,23.0,0,0,STON/O2. 3101290,7.925,,S,Miss
818,0,2,"Mallet, Mr. Albert",0,31.0,1,1,S.C./PARIS 2079,37.0042,,C,Mr
819,0,3,"Holm, Mr. John Fredrik Alexander",0,43.0,0,0,C 7075,6.45,,S,Mr
820,0,3,"Skoog, Master. Karl Thorsten",0,10.0,3,2,347088,27.9,,S,Master
821,1,1,"Hays, Mrs. Charles Melville (Clara Jennings Gregg)",1,52.0,1,1,12749,93.5,B69,S,Mrs
822,1,3,"Lulic, Mr. Nikola",0,27.0,0,0,315098,8.6625,,S,Mr
823,0,1,"Reuchlin, Jonkheer. John George",0,38.0,0,0,19972,0.0,,S,Rare
824,1,3,"Moor, Mrs. (Beila)",1,27.0,0,1,392096,12.475,E121,S,Mrs
825,0,3,"Panula, Master. Urho Abraham",0,2.0,4,1,3101295,39.6875,,S,Master
826,0,3,"Flynn, Mr. John",0,32.37,0,0,368323,6.95,,Q,Mr
827,0,3,"Lam, Mr. Len",0,32.37,0,0,1601,56.4958,,S,Mr
828,1,2,"Mallet, Master. Andre",0,1.0,0,2,S.C./PARIS 2079,37.0042,,C,Master
829,1,3,"McCormack, Mr. Thomas Joseph",0,32.37,0,0,367228,7.75,,Q,Mr
830,1,1,"Stone, Mrs. George Nelson (Martha Evelyn)",1,62.0,0,0,113572,80.0,B28,C,Mrs
831,1,3,"Yasbeck, Mrs. Antoni (Selini Alexander)",1,15.0,1,0,2659,14.4542,,C,Mrs
832,1,2,"Richards, Master. George Sibley",0,0.83,1,1,29106,18.75,,S,Master
833,0,3,"Saad, Mr. Amin",0,32.37,0,0,2671,7.2292,,C,Mr
834,0,3,"Augustsson, Mr. Albert",0,23.0,0,0,347468,7.8542,,S,Mr
835,0,3,"Allum, Mr. Owen George",0,18.0,0,0,2223,8.3,,S,Mr
836,1,1,"Compton, Miss. Sara Rebecca",1,39.0,1,1,PC 17756,83.1583,E49,C,Miss
837,0,3,"Pasic, Mr. Jakob",0,21.0,0,0,315097,8.6625,,S,Mr
838,0,3,"Sirota, Mr. Maurice",0,32.37,0,0,392092,8.05,,S,Mr
839,1,3,"Chip, Mr. Chang",0,32.0,0,0,1601,56.4958,,S,Mr
840,1,1,"Marechal, Mr. Pierre",0,32.37,0,0,11774,29.7,C47,C,Mr
841,0,3,"Alhomaki, Mr. Ilmari Rudolf",0,20.0,0,0,SOTON/O2 3101287,7.925,,S,Mr
842,0,2,"Mudd, Mr. Thomas Charles",0,16.0,0,0,S.O./P.P. 3,10.5,,S,Mr
843,1,1,"Serepeca, Miss. Augusta",1,30.0,0,0,113798,31.0,,C,Miss
844,0,3,"Lemberopolous, Mr. Peter L",0,34.5,0,0,2683,6.4375,,C,Mr
845,0,3,"Culumovic, Mr. Jeso",0,17.0,0,0,315090,8.6625,,S,Mr
846,0,3,"Abbing, Mr. Anthony",0,42.0,0,0,C.A. 5547,7.55,,S,Mr
847,0,3,"Sage, Mr. Douglas Bullen",0,32.37,8,2,CA. 2343,69.55,,S,Mr
848,0,3,"Markoff, Mr. Marin",0,35.0,0,0,349213,7.8958,,C,Mr
849,0,2,"Harper, Rev. John",0,28.0,0,1,248727,33.0,,S,Rare
850,1,1,"Goldenberg, Mrs. Samuel L (Edwiga Grabowska)",1,35.9,1,0,17453,89.1042,C92,C,Mrs
851,0,3,"Andersson, Master. Sigvard Harald Elias",0,4.0,4,2,347082,31.275,,S,Master
852,0,3,"Svensson, Mr. Johan",0,74.0,0,0,347060,7.775,,S,Mr
853,0,3,"Boulos, Miss. Nourelain",1,9.0,1,1,2678,15.2458,,C,Miss
854,1,1,"Lines, Miss. Mary Conover",1,16.0,0,1,PC 17592,39.4,D28,S,Miss
855,0,2,"Carter, Mrs. Ernest Courtenay (Lilian Hughes)",1,44.0,1,0,244252,26.0,,S,Mrs
856,1,3,"Aks, Mrs. Sam (Leah Rosen)",1,18.0,0,1,392091,9.35,,S,Mrs
857,1,1,"Wick, Mrs. George Dennick (Mary Hitchcock)",1,45.0,1,1,36928,164.8667,,S,Mrs
858,1,1,"Daly, Mr. Peter Denis ",0,51.0,0,0,113055,26.55,E17,S,Mr
859,1,3,"Baclini, Mrs. Solomon (Latifa Qurban)",1,24.0,0,3,2666,19.2583,,C,Mrs
860,0,3,"Razi, Mr. Raihed",0,32.37,0,0,2629,7.2292,,C,Mr
861,0,3,"Hansen, Mr. Claus Peter",0,41.0,2,0,350026,14.1083,,S,Mr
862,0,2,"Giles, Mr. Frederick Edward",0,21.0,1,0,28134,11.5,,S,Mr
863,1,1,"Swift, Mrs. Frederick Joel (Margaret Welles Barron)",1,48.0,0,0,17466,25.9292,D17,S,Mrs
864,0,3,"Sage, Miss. Dorothy Edith ""Dolly""",1,21.77,8,2,CA. 2343,69.55,,S,Miss
865,0,2,"Gill, Mr. John William",0,24.0,0,0,233866,13.0,,S,Mr
866,1,2,"Bystrom, Mrs. (Karolina)",1,42.0,0,0,236852,13.0,,S,Mrs
867,1,2,"Duran y More, Miss. Asuncion",1,27.0,1,0,SC/PARIS 2149,13.8583,,C,Miss
868,0,1,"Roebling, Mr. Washington Augustus II",0,31.0,0,0,PC 17590,50.4958,A24,S,Mr
869,0,3,"van Melkebeke, Mr. Philemon",0,32.37,0,0,345777,9.5,,S,Mr
870,1,3,"Johnson, Master. Harold Theodor",0,4.0,1,1,347742,11.1333,,S,Master
871,0,3,"Balkic, Mr. Cerin",0,26.0,0,0,349248,7.8958,,S,Mr
872,1,1,"Beckwith, Mrs. Richard Leonard (Sallie Monypeny)",1,47.0,1,1,11751,52.5542,D35,S,Mrs
873,0,1,"Carlsson, Mr. Frans Olof",0,33.0,0,0,695,5.0,B51 B53 B55,S,Mr
874,0,3,"Vander Cruyssen, Mr. Victor",0,47.0,0,0,345765,9.0,,S,Mr
875,1,2,"Abelson, Mrs. Samuel (Hannah Wizosky)",1,28.0,1,0,P/PP 3381,24.0,,C,Mrs
876,1,3,"Najib, Miss. Adele Kiamie ""Jane""",1,15.0,0,0,2667,7.225,,C,Miss
877,0,3,"Gustafsson, Mr. Alfred Ossian",0,20.0,0,0,7534,9.8458,,S,Mr
878,0,3,"Petroff, Mr. Nedelio",0,19.0,0,0,349212,7.8958,,S,Mr
879,0,3,"Laleff, Mr. Kristo",0,32.37,0,0,349217,7.8958,,S,Mr
880,1,1,"Potter, Mrs. Thomas Jr (Lily Alexenia Wilson)",1,56.0,0,1,11767,83.1583,C50,C,Mrs
881,1,2,"Shelley, Mrs. William (Imanita Parrish Hall)",1,25.0,0,1,230433,26.0,,S,Mrs
882,0,3,"Markun, Mr. Johann",0,33.0,0,0,349257,7.8958,,S,Mr
883,0,3,"Dahlberg, Miss. Gerda Ulrika",1,22.0,0,0,7552,10.5167,,S,Miss
884,0,2,"Banfield, Mr. Frederick James",0,28.0,0,0,C.A./SOTON 34068,10.5,,S,Mr
885,0,3,"Sutehall, Mr. Henry Jr",0,25.0,0,0,SOTON/OQ 392076,7.05,,S,Mr
886,0,3,"Rice, Mrs. William (Margaret Norton)",1,39.0,0,5,382652,29.125,,Q,Mrs
887,0,2,"Montvila, Rev. Juozas",0,27.0,0,0,211536,13.0,,S,Rare
888,1,1,"Graham, Miss. Margaret Edith",1,19.0,0,0,112053,30.0,B42,S,Miss
889,0,3,"Johnston, Miss. Catherine Helen ""Carrie""",1,21.77,1,2,W./C. 6607,23.45,,S,Miss
890,1,1,"Behr, Mr. Karl Howell",0,26.0,0,0,111369,30.0,C148,C,Mr
891,0,3,"Dooley, Mr. Patrick",0,32.0,0,0,370376,7.75,,Q,Mr
